sender_id,message,length_of_message,consulate_location,visa_status,Questions,University_name,VisaInterviewDate
-1001285729190,"18th Dec 
Chennai
Interview time: 4-5 mins
Counter 23
Status : Approved✅

University: MS CS - University of Colorado Denver
VO: Blond female officer in her 30s maybe

ME: Good morning officer and hands her my passport
VO: Place left hand on the scanner please
VO: Which university
ME: University of Colorado Denver
VO: Did you take classes online or are you going to start fresh
ME: i applied only for spring 21 intake
VO: Why now ?
ME: i wanted to gain industry experience and i just quit my job last month to dedicate myself towards this
VO: How many universities
ME: 4 Accept 1 Reject
Naming accepts
UCDenver
Wichita State University
University of Houston Clear Lake
DePaul University
VO: Why this university
ME: The CS department is really good there and since its well funded the professors there are doing ground breaking research which want to be involved in
VO:When did you graduate
ME: 2017
VO: What did you do after that
ME: I got placed right out of campus for LTI and worked as a software engineer for 3.3 years
VO: Are you sure you didnt apply for fall online classes
ME: Yes mam
VO: How are you funding
ME: My parents are funding me. They have a savings of XX Lacs and secured education loan from SBI for YY Lacs
VO: Whats your GRE score
ME: 291
VO takes out the pink slip and writes something on it
VO: Okay tell me, What is your plans after graduation
ME: After completing my academic pursuits, i will have gained the skills and certifications which will add value to my profile. Since i already have 3 years of industry experience i will have no trouble getting a job back home in India.
VO: Typing for a minute

The Golden words 

VO: Congratulations Your visa is approved. Bye
ME: Thank you, have a good day",1726,chennai,approved,"['vo: which university', 'vo: why now ?', 'vo: how many universities', 'vo: why this university', 'vo: what did you do after that', 'vo: are you sure you didnt apply for fall online classes', 'vo: how are you funding']",MS CS - University of Colorado Denver,
-1001285729190,"18th December(4th attempt)
Consulate: Mumbai
Slot: 10:50
In Time: 10:30AM
Out Time: 12:40AM
University- UTA
Interview Duration: 5 minutes.
Status : APPROVED ✅
4th Attempt.
First, VO was a bald guy but he already had interviewed me before so I went to a American Woman with blonde hair.
ME : Good Morning Ma'am.
VO : Good Morning. Could you please provide me your passport and I20?
VO: VO : How many universities did you apply?
ME : I had applied for 3 universities, UTA, UTD and NYIT. I got admit from 2.
VO : (Stared at the screen for 60-80 seconds without asking a single Question)
After that, why USA?
Me : (Fumbled for 10 secs. Then breathed again and started answering again) I wish to go to USA because of the masters degree recognition that I’ll be getting after completing my masters as it would land me lot of opportunities here back in India and also I want to experience the diverse culture as students from all over the world go to US for studying. And also the practical knowledge that I’ll be getting during my Masters would help me to enhance my skills and also be a boost to my career.
VO : You applied to Umass Boston for last fall?
Me : Yes, I applied to Umass Boston for Fall’19.
VO : So, why the change to UTA?
ME : Actually, my top priority was UTA only but I got the i20 very late so I chose UMASS Boston at that time.
VO : Again, How many universities did you apply?
ME : I had applied for 3 universities, UTA, UTD and NYIT. 
VO : When did you graduate? 
ME : In 2019 Ma’am.
VO : What were you doing since then?
Me : So after my bachelors, I did 2 internships at  company as Data QA intern and at  company as Android Developer Intern for 3 months each and also I am currently working at Protto as Junior Software Developer.
VO : Who is sponsoring you?
ME : My Parents are going to sponsor me. 
VO : Ok. What is their annual income?
ME : Their annual income is XX lakhs per annum.
(Kept on typing for a minute.)
VO: You are working at?
Me: At Protto 
VO: Mixed expressions ( Like what is Protto)
Me: I continued that it is an automobile company who services your bike at doorstep and I make Android and iOS app for them.
VO: (Continuously typing for 2mins)
VO : Congratulations, your visa is approved. Passed me the white slip and kept my passport.
ME : Thank you so much Ma'am.



LAST REJECTS: (All in mumbai consulate)
1st Attempt: For UMASS BOSTON in Aug’19.
2nd Attempt: For UTA in Aug’19.
3rd Attempt: For UTA in Spring’20

(Also my B1/B2 visa was rejected in 2018)",2493,mumbai,approved,"['vo : good morning. could you please provide me your passport and i20?', 'vo: vo : how many universities did you apply?', 'after that, why usa?', 'vo : you applied to umass boston for last fall?', 'vo : so, why the change to uta?', 'vo : again, how many universities did you apply?', 'vo : when did you graduate? ', 'vo : what were you doing since then?', 'vo : who is sponsoring you?', 'vo : ok. what is their annual income?', 'vo: you are working at?']",,
-1001285729190,"9th December
UNT
Status-APPROVED ✅

Friendly VO, white guy in 50'S
Me: Good morning officer
VO: Good morning 
VO:  Pass me your i20 and passport
VO:so data science
Me: yes sir,
VO: what after masters
Me :I will return back to India and take a job in MNC company .
VO: Undergrad score
Me: 7.98 on scale of 10
VO:  What all Universities  you applied for?
Me: 3 officer and 2 admits 
Vo: How is funding  you?
Me:I have a education lone of xxxx and family funding of xxxx .
Vo :what is your father annual income ?
Me : xxxxxx
VO: Ok. What are your quarantine plans?
Me: I plan on taking a hotel and isolate myself for 14days.
VO: Ok. I am approving your visa. Your passport will reach you by mail.
Me: Thank you Sir. You just made my day",733,NA,approved,"['vo: what after masters', 'vo:  what all universities  you applied for?', 'vo: how is funding  you?', 'vo :what is your father annual income ?', 'vo: ok. what are your quarantine plans?']",,9th December
-1001285729190,"Mumbai consulate ✅
slot time-9 am
In time-8.30 am
Out time-9.15 am
Counter no - 34
Vo was American male with  grey hair

Status - APPROVED

Q
Q:- how many universities uh applied
( i have applied to only 5 university) 
)what's ur cgpa
Q:-who is ur sponsor
Q:-annual income of sponsor
Q:- any savings and bank balance ! 
Q:- quarantine plans",340,mumbai,approved,[],,
-1001285729190,"18 December (3rd attempt)
Delhi
Status-APPROVED ✅

Which univ?
Why this univ
How many admits
Which univ rejected you?
How are u funding?
Do you have any releatives in us?
Did your father pay your brother's loan too?
Where is your brother working, in which visa is he in? 
Why this course?
How many more years of service does ur father have more?
Plans after masters?",366,delhi,approved,"['which univ?', 'why this univ', 'how many admits', 'which univ rejected you?', 'how are u funding?', 'do you have any releatives in us?', ""did your father pay your brother's loan too?"", 'where is your brother working, in which visa is he in? ', 'why this course?', 'how many more years of service does ur father have more?', 'plans after masters?']",,18 December
-1001285729190,"Consulate - Mumbai 
Date : 18/12/2020
Slot : 10:30 am 
In time :8:30 am 
Out time: 9:30pm
Counter no: 24 
Status- APPROVED ✅ 
University - California State University long beach
Degree - MS Electrical Engineering.
My elder sister is in California (H4 visa)

Total 5 counters were open today.

Me- hii, good morning, Namaste!!
VO: hello, Namaste (with smile)

Passed my i20 and passport and sanitized my hands.

VO: So, cal state.
Me: yes mam, long beach

VO: Which course?
Me: MS in Electrical Engineering

VO: Which specialisation?
Me: It's Digital Signal Processing and communication.

VO: Why this course?
Me: Mam, In my bachelor, I have done many projects related to DSP in the field of biomedical engineering. I wanted to explore this field more specially in health domain but I couldn't due to less availability of electives in my undergrad. So, I believe that by opting dsp specialisation in MS EE, I will get indepth knowledge in my field and it will also help me to get ample of opportunities when *I will come back to india*( this helped me alot! I guess)

Vo: tell me about funding?
Me: My father and my brother is going to sponsor my education. They have..(stopped me)

VO: What's your brother do? 
Me: My brother is in textile business. He  owns embroidery machines for last 8 years.

VO: and, what about your father?
Me: He is in construction business. He is contractor for last 32 years.

VO: combine income?
Me: It's 12 lPA.

VO: Tell me about your savings?
Me: My father and brother have xx lacs of savings, yy lacs of liquid assets and zz lacs of income. This should be more than sufficient to cover my all 2 years of expenses

She was typing....

And then I added, we also have fixed assets worth aa lacs.

VO: and what about loan?
Me: mam, I didn't take any loan as savings and income are more than sufficient.

Again typing.....

VO: Congratulations, I am approving your visa. Have a great stay in usa. And keep your i20 with you while traveling.
Me: Thank you mam, merry Christmas in advance.",2014,mumbai,approved,"['vo: which course?', 'vo: which specialisation?', 'vo: why this course?', 'vo: tell me about funding?', ""vo: what's your brother do? "", 'vo: and, what about your father?', 'vo: combine income?', 'vo: tell me about your savings?', 'vo: and what about loan?']",University - California State University,
-1001285729190,"Today (3rd attempt)
Today (3rd attempt)
Hyderabad
Time:8:45 AM
status: REJECTED ❌

4 students before me are rejected  for student visa. 

Me : Good morning maam
Vo : please pass me your passport
vo : show the barcode
vo: pass me your I20
me: sure maam ( sticked to the glass)
vo : tell me how do you know about this course?
me: I researched many business analytics programs and their curriculums which suits my career.after speaking to students from several universities I decided USF as my best option.
Vo: How many universities did u applied?
Me: I applied to 5 universities. Should I name them?
Vo: yes.
Me: University of texas at dallas ,university of Connecticut,university of Houston,California state university longbeach and my 

Hyderabad(2nd attempt)
Time:8:45 AM
status: REJECTED ❌
4 students before me are rejected  for student visa. 

Me : Good morning maam
Vo : please pass me your passport
vo : show the barcode
vo: pass me your I20
me: sure maam ( sticked to the glass)
vo : tell me how do you know about this course?
me: I researched many business analytics programs and their curriculums which suits my career.after speaking to students from several universities I decided USF as my best option.
Vo: How many universities did u applied?
Me: I applied to 5 universities. Should I name them?
Vo: yes.
Me: University of texas at dallas ,university of Connecticut,university of Houston,California state university longbeach and my final university university of south florida.
Vo: when did you passed out?
Me:2019 maam
Vo: What are you doing since then?
Me: I was worked as a business analyst at Relgo networks
Vo: so what are you doing now?
Me : I  was willing to join for fall semester but I wasn’t able to make it since it doesn’t make much difference for spring semester I continued with my resignation and focused on improving my skills required for my masters(I missed to say that I resigned In the month of september).
Vo: Is this your first time?
Me: yes maam
VO:The university seems so expensive ,how do you manage your living?
Me:My parents are sponsoring my education. My father is in granite business for more than 22 years and have an annual income of 10 lakhs. apart from that I have an education loan of 23 lakhs and savings of 
20 lakhs 
Vo:What does your father do?
Me:he sells marbles and granites (I missed to explain more about the business)
VO:Do you have any relatives ?
Me:No maam
VO:So what are your plans after completion of the course?
Me:I will work in top tech companies in india as a business intelligence engineer.(she gave a look when I said India)
VO: (typed for few seconds )Unfortunately,we couldn’t issue a visa this time.(issued a 214b slip)",2690,hyderabad,rejected,"['vo : tell me how do you know about this course?', 'vo: how many universities did u applied?', 'me: i applied to 5 universities. should i name them?', 'vo : tell me how do you know about this course?', 'vo: how many universities did u applied?', 'me: i applied to 5 universities. should i name them?', 'vo: when did you passed out?', 'vo: what are you doing since then?', 'vo: so what are you doing now?', 'vo: is this your first time?', 'vo:the university seems so expensive ,how do you manage your living?', 'vo:what does your father do?', 'vo:do you have any relatives ?', 'vo:so what are your plans after completion of the course?']",University of texas,
-1001285729190,"MUMBAI
17th Dec 
slot time 10:20 
Interview time : 5-6 mins
Status : APPROVED✅ 
Univ : Northeastern uni- MS in Data analytics 

Counter 30, American old man
He rejected 2 applicants before me

Me : Good morning sir, how are you?
VO : Good morning, pass me your i20 and passport and sanitise your hands
Me : Sure
VO : Which engineering?
Me : Data analytics engineering 
VO : How many universities have you applied to and how many admits?
Me : I’ve applied to 2 uni and got admits from both of them
VO : When did you graduate?
Me : 2015
VO : What is your cgpa?
Me : 3.7 on a scale of 4
VO : You were working in Siemens?
Me : Yes
VO : Are they going to take you back or you have to reapply after masters?
Me: I have to reapply
VO : your parents are sponsoring you?
Me : No my husband is sponsoring me if required my in-laws will put funds.
VO : ohh Are you on H4
Me : No.
VO : What does your husband do
Me : He works in US in XYZ company.
VO : What does your in-laws do?
Me : Both of them got retired last year.
VO : Husband’s Salary?
Me :Told
VO :How much funds does your in-laws have?
Me : Told
VO :Since when u r married
Me :I got married recently 17 days back on 30th November.
VO :Ohh Congratulations!!
Me :Thank you.
VO : What are your plans after masters?
Me: I will be returning back to india as my parents and in-laws are here.

Typing for about 30 seconds...

Scan the left hand 4 fingers

VO : What are your quarantine plans?
Me : I will quarantine myself at my husband’s place.

VO : Okay I am approving your Visa! Carry your I-20 with you while traveling. Bye 
Have a nice day

Me : Thank you so much! Have a nice day..",1629,mumbai,approved,"['me : good morning sir, how are you?', 'vo : which engineering?', 'vo : how many universities have you applied to and how many admits?', 'vo : when did you graduate?', 'vo : what is your cgpa?', 'vo : you were working in siemens?', 'vo : are they going to take you back or you have to reapply after masters?', 'vo : your parents are sponsoring you?', 'vo : what does your husband do', 'vo : what does your in-laws do?', 'vo : husband’s salary?', 'vo :how much funds does your in-laws have?', 'vo : what are your plans after masters?', 'vo : what are your quarantine plans?']",,30th November
-1001285729190,"18 December
Mumbai
Status-APPROVED ✅

1)How many Univs you applied to?Name univs that accepted you.

2) Why this university?

3) Gre Score , Undergraduate Score?

4) plans after masters?

5) Plan B after Masters?

6) Who's funding and how much liquid assets?

7) Quarantine Plans",279,mumbai,approved,"['2) why this university?', '3) gre score , undergraduate score?', '4) plans after masters?', '5) plan b after masters?', ""6) who's funding and how much liquid assets?""]",,18 December
-1001285729190,"16th December 2020
Consulate: Mumbai
Slot: 11:50 AM
In Time: 8:30 AM
Out Time: 9:20 AM
University- UNT
Interview Duration:10 Min
Status : APPROVED ✅

ME : Good Morning Ma'am.
VO : Good Morning. Could you please provide me your passport and I20?
ME : Yes Ma'am.
VO : Can you tell me about the Masters program of Information Science?
Me : (explained the program and subjects present in the curriculum of information science)
VO : Suppose I'm a beginner with no experience regarding information science. So, how can you describe information science in a way which a beginner like me can understand easily?
Me : (explained with the help of few subjects of the program and what they mean in layman terms)
VO : For how many years have you been working?
ME : 2.5 years
VO : How many universities did you apply? Please name them
ME : I had applied for 5 universities, namely, University of Houston Clear Lake, University of North Texas, Northeastern University, Loyola College and University of Texas Dallas.
VO : Among them how many were approved?
ME : Among them, 3 were approved.
VO : Where does your father work and at what position?
Me : My father is a Deputy General Manager in the organisation of Cummins.
VO : Does your father work in Cummins?
ME : Yes
VO : Ok. What is his annual income?
ME : His annual income is XX lakhs per annum.
(Kept on typing for a minute.)
VO : Congratulations, your visa is approved. Follow the quarantine guidelines as per your
university. Show your i20 at the port of entry. You will get your passport in two working days.
ME : Thank you so much Ma'am.",1581,mumbai,approved,"['vo : good morning. could you please provide me your passport and i20?', 'vo : can you tell me about the masters program of information science?', ""vo : suppose i'm a beginner with no experience regarding information science. so, how can you describe information science in a way which a beginner like me can understand easily?"", 'vo : for how many years have you been working?', 'vo : how many universities did you apply? please name them', 'vo : among them how many were approved?', 'vo : where does your father work and at what position?', 'vo : does your father work in cummins?', 'vo : ok. what is his annual income?']",University of Houston Clear Lake,16th December 2020
-1001285729190,"16th Dec, 2020
Consulate - New Delhi
In time - 10:00AM
Out time - 10:50AM
Slot time - 11:00AM
Status - APPROVED ✅
Counter - 16

Course - MS in Regulatory Affairs
University - Northeastern University, Boston
(Vo description: I don't remember exactly but he was 6 ft tall American guy)

Me - Good morning, Sir.
VO - Good morning. Pass me your I-20 and Passport.
(Passed those)
VO - Why are you going to US?
Me - To pursue my masters in Regulatory Affairs.

VO - How many universities did you apply to?
Me - I applied to 3 Universities.

VO - Which Universities?
Me - Told.

VO - Why NEU?
Me - I found their program more in line with my graduate degree. Which will help me to get extra knowledge related to my field.

VO - What is your graduate degree?
Me - I have completed masters of pharmacy in Quality Assurance Techniques.

VO - How are you funding your education?
Me - My parents are going to fund my education.

VO - What do your parents do?
Me - My father is retired government employee worked for Road and Transport cooperation. My mother owns a business and her income is XX LPA. They have  secured YY lakhs of liquid fund for my education.

VO - Just a minute (He went inside and my heart was beating so fast. I was like did I say something wrong. But I saw that he went inside  to refill his coffee bottle.
He came after 2 to 3 minutes and said thanks for your patience.
Me - No problem sir.

VO - How's this masters degree going to help you in future?
Me - This masters degree will give me better job opportunities and will help me to excel in my career after coming back to India.

VO -  Do you have any relatives in the US?
Me - Yes, sir, I have two cousins who live in xx and yy states.

VO - What do they do?
Me - They work for xx and yy company.

VO  - Have you ever travelled outside India?
Me - No Sir.

VO - Place your left hand 4 fingers on the scanner. Congratulations, I am approving your visa. You will get it in 5 to 7 days. Please follow the quarantine rules.
Me - Thank you so much, Sir. You made my day.
VO -  All the best for your studies and travel safely.
I was so happy that I didn't even reply him properly. I just smiled behind the mask and nodded my head.

Tips: Keep your answer short and simple and be confident.",2247,delhi,approved,"['vo - why are you going to us?', 'vo - how many universities did you apply to?', 'vo - which universities?', 'vo - why neu?', 'vo - what is your graduate degree?', 'vo - how are you funding your education?', 'vo - what do your parents do?', ""vo - how's this masters degree going to help you in future?"", 'vo -  do you have any relatives in the us?', 'vo - what do they do?', 'vo  - have you ever travelled outside india?']",University - Northeastern University,"16th Dec, 2020
"
-1001285729190,"Visa Experience
Status : APPROVED ✅
University of Florida
6th attempt
Consulate: Delhi

Me: Good Morning sir, how are u?
Vo: Good Morning, mam  pass me ur i20 and SEVIS fee
After passing.. typing
Me: May I say you something sir?
Vo: sure mam ..plz tell
Me:Sir, in my previous attempts, I didn't present well to convince visa officer.. my profile satisfies all the requirements of a prospective students like having a good admit with scholarship...and sufficient funds. So consider me and give me a chance to fulfill my dream by doing masters.
Vo: when did you pass?
Me: 2015
After typing... typing..
Vo: plz wait mam
After made a long discussion with his colleague.. about 10 min
Vo : what's ur plans after master?
Me: after completing my course with a good GPA..I    want to join BEL , bajaj electronics ...as a device design engineer ...with the digital india initiative the Indian electronics industry..are blooming 30% annually.
Vo: good..
His colleague come and asked..what do u like in this university?
Me: it's the top public research university...ranked among top 30...and I want to work with prof's.... ongoing projects..and it would be a nice experience pursuing my masters in a prestigious university. Additionally, l decided to choose this as the course is according to my preference.
Vo: ok mam ...I approved your visa
Me: ohhh really!! Thank you very much",1369,delhi,approved,"['me: good morning sir, how are u?', 'me: may i say you something sir?', 'vo: when did you pass?', ""vo : what's ur plans after master?"", 'his colleague come and asked..what do u like in this university?']",University of Florida,
-1001285729190,"Date: 16-December 
Consulate: Mumbai
Time: 12:00
In-time: 9:00
Out-time: 10:30
Vo was a bald guy, smiling all the time and was speaking in low voice but audible 
Visa status: APPROVED ✅ 
Also he gave visa to 4 persons before me!!
For (BACHELORS)
Vo: when did you completed your under-graduate (by mistake he spoke that and i was like it’s high school and then he laughed and said high school)
Me: in march 2020
Vo: So what will this course help you?
Me: it will help me in taking managerial decisions also critical thinking and communicating information systems into business concepts effectively.
Vo: in how many universities have u applied?
Me: 4
Vo: in how many are you admitted?
Me: m eligible in 3 and still one decision is still pending
Vo: so amongst all 4 why have you selected this university?
Me: bcus LA is best known as it hub all around the world and my course is related to it also it have distinguished faculties and facilities working with real world engagement and my course is accredited by abet, Accreditation board of engineering nd tech
Vo: so have you been to us before
Me: yes in 2015
Vo: so with whom friends-family?
Me: it was a school trip
Vo: so what does your father do?
Me: said (also he asked 4 more ques regarding, my father owns 2 business so)
Vo: what about your funding?
Me: said about my dad’s annual income, savings and investments 
Vo: are you the first one to go usa from your family?
Me: yes
Vo: how are you going to quarantine yourself?
Me: will connect to my university’s contact person or else will search nearby hotels 
Vo: sanitise your hands, and place your left hand fingers
And said Congratulations, your visa are getting approved you will receive your passport in 2-5 working days from the location you selected.",1760,mumbai,approved,"['vo: when did you completed your under-graduate (by mistake he spoke that and i was like it’s high school and then he laughed and said high school)', 'vo: so what will this course help you?', 'vo: in how many universities have u applied?', 'vo: in how many are you admitted?', 'vo: so amongst all 4 why have you selected this university?', 'vo: so with whom friends-family?', 'vo: so what does your father do?', 'vo: what about your funding?', 'vo: are you the first one to go usa from your family?', 'vo: how are you going to quarantine yourself?']",,march 2020
-1001285729190,"Second attempt
Consulate : Mumbai
Intime: 11
Slot: 12:00
Out time : 12:50
Status-APPROVED ✅

Vo was African American lady with curly hairs.

VO: Hello
Me: Hi mam. Good afternoon. How are you?
VO: I am doing great. How are you.  

Me: I am good.

After few seconds she asked me to pass the documents. 

And asked why this program?
Me: told

VO: long term plans?
Me: after acquiring the required skills from my masters program, I would like to start my own company based on RF designing.

Vo: were you rejected before.
Me: yes in Delhi.

Vo: why didn't you apply again to Delhi 
Me: due to shortage of time and slots availability I chose Mumbai

Vo: what was the reason
Me: maybe about my funding related I could not explain well that day. Just I said my father will be funding me. As I thought vo would ask me more about the fundings. But he didn't.
After looking at the screen and started typing something.

I asked her is there anything wrong mam. She said no and said that she was tired today and trying to focus on this thing
She told that she would talk to manager and left.
After some time she came back and was typing again.

Vo: you have education loan right
Me: yes mam. I have an education loan of 40 lakh.
Vo: any other funding
Me: my father will be funding me. Have liquid assets of 25 lakhs. Also immovable assets worth 74lakh.

Took some time. Started typing again. And was also continuously changing something.
 
Vo: have you taken gre
Me: yes 

Vo: what's your score
Me: 299 mam

Started typing again and again for 3 -5 minutes.
Vo: quarantine plans
Me: my seniors have arranged a room to quarantine myself mam.

Then she told me your visa is approved and told to carry the i20 all the time with me and have a good stay.

 This was most happiest day in this visa applying process and also getting rejection in my first attempt. 


First attempt: 2nd December.
Rejected

Vo was a chinese with short hairs.

Vo: for verification purposes please confirm the name of the University and course.
Me: told that my course is Ms in electrical engineering in university of Central Florida.

Vo: why this course.
Me: I explained everything about the college and my undergrad related project.

Vo: who is funding.
Me: my father is funding me from his savings.

Loan?
I have loan sanctioned for 40 lakhs.

Vo: what does your father do.
Me: my father is a government employee. Working as PU lecturer. 

Vo: what's his income
Me: 9 lakh per annum.

Vo rejected me by passing 214b slip. I asked him the reason and he said to go through the slip.",2544,mumbai,approved,"['me: hi mam. good afternoon. how are you?', 'and asked why this program?', 'vo: long term plans?', ""vo: why didn't you apply again to delhi "", 'vo: what was the reason', ""vo: what's your score"", 'vo: why this course.', 'vo: who is funding.', 'loan?', 'vo: what does your father do.', ""vo: what's his income""]",,
-1001285729190,"17 December, 2020
Consulate : Addis Ababa, Ethiopia
Time : 9:30
Counter : 03
Status : APPROVED 
Nationality/citizenship : Ethiopia 
(I have been to another country before and I have 2 years of gap year after finishing highschool. I am applying for an undergraduate degree.)

VO was a bold American guy. He was feeling chill and accepted 2 students before me.

Me : Good morning 
VO : Good morning. How are you doing today? 
Me : I am doing very good.
VO :Why are you going to the US?
ME: to study my bachelors in Physics at xx university. 
(He couldn't hear me well)
VO: Pass me your I 20 and passport... Which university did you say?
ME: repeated 
VO: What's Your major?
Me: Told again 
VO: typing...what are your plans after coming Back
Me: I plan to open my own solar energy company. I continued... I see a huge gap in the market here and the education I will receive will help me achieve my goals.
Vo:  nodded and said nice…typing 
Vo: have you ever been outside of Ethiopia?
Me: Yes.
Vo: Where?
Me: Thailand
Vo: anywhere else?
Me: No Sir.
Vo: who is sponsoring you 
Me: My father
VO: congratulations I am approving Your visa.
Me: Thank you so much sir merry Christmas.",1173,NA,approved,"['vo :why are you going to the us?', 'vo: pass me your i 20 and passport... which university did you say?', ""vo: what's your major?"", 'vo: have you ever been outside of ethiopia?', 'vo: where?', 'vo: anywhere else?', 'vo: who is sponsoring you ']",xx university,"17 December, 2020"
-1001285729190,"17 dec
Chennai
Time:8.30
In time 8.15
Outtime 8.40
status : REJECTED ❌

Vo was an american in early 30
 
Vo: which university did u apply to?
me:told
Vo: have u been rejected before
Me : yes
Vo: typed for some time and gave me 214(b)
He rejected 3 visas before me",263,chennai,rejected,['vo: which university did u apply to?'],,
-1001285729190,"17 December, 2020
Consulate : Mumbai
Time : 11:50
Counter : 30
Status : REJECTED ❌
I already have B2 (Visitor visa) and my sister is already in US. 

VO was an American guy with light golden/grey hair. He rejected many of them before me.

Me : Good morning sir
VO : pass me your i20 and passport.

Me : passed 

VO : so California state university, san Bernardino - information systems. (He himself read it in my i20)

 VO: so what is information system about  

Me : I started saying first sentence (He cut me here .. he didn't let me to speak completely. 

VO :  undergraduate year ? 
Me : I completed my undergraduate studies in 2018. 

VO: cgpa?
Me: told

VO:  any backlog
Me : told

VO: so are you working in xxx company ( he himself read my company name as all details were filled in ds160) 
Me : Yes sir, I work there as a... Cutted me here (don't know whether he was asking me a question or he is just telling my information to me only) 

VO : how much was your salary?
Me : told 

VO: What is your father doing?
Me : told where he works and his position ( again cutted me here)  he was not even listening my answers properly. 

VO: What would you do after masters/ plan after masters?
Me: Sir I will utilise my knowledge and work as XXX in one of the top firms here in India and also sir I have plans to start my ( again cutted me here)

He didn't listen to me, didn't give me any chance to even explain anything. 

VO: Sorry I am not approving your visa now . Here's your passport .Thank you.",1502,mumbai,rejected,"['vo: cgpa?', 'vo : how much was your salary?', 'vo: what is your father doing?', 'vo: what would you do after masters/ plan after masters?']",California state university,"17 December, 2020"
-1001285729190,"Consulate : Delhi
Appointment time : 8:45
In time : 9:00
Out time : 9:20
Status : APPROVED✅ 
     
 VO(Cute bald guy)  was a  25-30 year person with bald and he is very cool, just like a friend) Counter No : 6

VO : Good Morning? How're you?
Me : Good Morning! I'm good, How're you doing?
VO : Good,Pass me your I20, Passport.
Me : Submitted
Vo : Where would you like to study?
Me : Sacred heart University, Connecticut.
Vo : Who is funding you?
Me : My family is funding me
Vo : How are they funding you?
Me : They have savings of 40Lakhs in their bank 
Vo : What does your parents do?
Me : My father owns a business,He do business related to interior fabrication,and my mom runs a boutique.
Vo: Interior Designing..How many people work under your father?
Me : 20-25members
Vo : Do you have any Siblings?
Me : One brother
Vo : What does he do?
Me : He's working as Senior Project Manager in Infosys
Vo : Nice,here?(In India?)
Me : Yes
Vo : Do you have any cousins?
Me : No one
Vo : (Seen my I20 and shocked!)You completed your bachelor's at the age of 19?
Me : (Smiled) Yes,sir
Vo : That's great!
Me : Thank you sir.
(He is keeping on typing something from starting...)
Vo : Place Your Four Fingers on the scanner ,I'm Approving Collect your passport upto 5 days 
Me : Placed, Thank you soo much, YOU MADE MY DAY
Vo : smiled",1325,delhi,approved,"[""vo : good morning? how're you?"", ""me : good morning! i'm good, how're you doing?"", 'vo : where would you like to study?', 'vo : who is funding you?', 'vo : how are they funding you?', 'vo : what does your parents do?', 'vo: interior designing..how many people work under your father?', 'vo : do you have any siblings?', 'vo : what does he do?', 'vo : do you have any cousins?', ""vo : (seen my i20 and shocked!)you completed your bachelor's at the age of 19?""]",,
-1001285729190,"My visa experience
Date: 17th December, Slot: 11:20 am
Status: approved✅
Location : Mumbai

VO was an American lady in her late 30s.

At VO's counter

Me: Good Morning! How are you doing today?
VO: *didn't reply
I was really nervous as she had rejected the guy before me
*I passed her my passport and I20*
VO: How are funding for your masters?
Me: told
VO: What does your husband do ?
Me: Told
VO: Are you on H4 ?
Me: No ma'am
VO: Have you been to US before?
Me: No ma'am
VO2: Place your right hand fingers on the scanner. 
* For some reasons it wasn't detecting my fingerprint and I was shit scared as she was holding my passport*
After sometime
VO: I am approving your visa. 

Me: Thank you ma'am! You made my day!",716,mumbai,approved,"['me: good morning! how are you doing today?', 'vo: how are funding for your masters?', 'vo: what does your husband do ?', 'vo: are you on h4 ?', 'vo: have you been to us before?']",,17th December
-1001285729190,"December-16th
Location: Delhi
Slot time-10:15AM
In time - 9:20 AM
Out Time- 10:00AM 
Status : APPROVED ✅
Counter -12
Nearly 10 counters were open

Vo: Are you currently studying or working?Also asked what  does the company do and what's your role in it?
Me:Told about undergrad and work experience

Vo: What's your undergrad specialisation?
Me: Told

Vo:Did you do well in your Undergrad?
Me : I did very well in my undergrad

Vo: What's your undergrad CGPA?
Me:told

Vo:why uhcl?
Me: The Course curriculum, flexibility of choosing electives and mentioned professors names and their research.


Vo: As I can see in the I20 it shows family funding ? So is your family funding you?
Me: My father and mother are sponsoring me ,they own a construction company and also they are retail stock investors . Their savings are ×× lakhs and in addition to this I have secured a education loan of ×× lakhs from SBI . 

VO: What are your plans after master's?
Me:After completing my Master's ,I'll come back and work as a Data engineer in companies like Google and Facebook to attain  practical experience for 2-3 years and work on my project which is based on healthcare sector.",1166,delhi,approved,"[""vo: are you currently studying or working?also asked what  does the company do and what's your role in it?"", ""vo: what's your undergrad specialisation?"", 'vo:did you do well in your undergrad?', ""vo: what's your undergrad cgpa?"", 'vo:why uhcl?', 'vo: as i can see in the i20 it shows family funding ? so is your family funding you?', ""vo: what are your plans after master's?""]",,
-1001285729190,"Date: 17-Dec-2020
Consulate: Delhi
Status: APPROVED✅
Counter no: 14
Visa officer was male, American-Indian

Me: Good morning officer. 
VO: Good morning. 
VO: passport and I20
VO: which university & course
Me: MSIS at NU
VO: scan left hand 4 fingers.
Me: ok sir.
VO: How many admits
Me: told
VO: How are you going to sponsor your education?
Me:told
VO: What do your parents do?
Me: told
VO: Congratulations your Visa is approved.Make sure to follow quarantine procedure.",469,delhi,approved,"['vo: which university & course', 'vo: how many admits', 'vo: how are you going to sponsor your education?', 'vo: what do your parents do?']",university & course,
